9.649999999999999689e-01,4.286700000000000232e-02,1.121233759999999933e+02,1.269010000000000138e-01,1.536799999999999972e-02,9.959999999999999964e-01,2.091099999999999903e-02,3.473765699999999867e+01,7.648900000000000143e-02,2.699599999999999916e-02,9.939999999999999947e-01,1.508899999999999998e-02,1.899173899999999904e+01,1.001579999999999970e-01,2.670000000000000151e-02
9.659999999999999698e-01,4.053299999999999959e-02,1.112557340000000039e+02,1.191249999999999948e-01,1.445899999999999963e-02,9.949999999999999956e-01,3.991100000000000203e-02,3.473765699999999867e+01,4.248199999999999893e-02,1.404330000000000023e-01,9.939999999999999947e-01,1.502200000000000063e-02,1.985103200000000001e+01,1.005510000000000015e-01,2.670399999999999857e-02
9.599999999999999645e-01,5.113299999999999790e-02,1.163292330000000021e+02,1.796159999999999979e-01,2.203700000000000103e-02,9.949999999999999956e-01,8.446700000000000041e-02,1.626734199999999930e+01,1.837670000000000137e-01,8.715000000000000524e-03,9.949999999999999956e-01,1.328900000000000046e-02,1.968046899999999866e+01,9.943499999999999561e-02,2.673499999999999835e-02
9.619999999999999662e-01,4.828899999999999859e-02,1.112252979999999951e+02,1.453319999999999890e-01,2.281000000000000041e-02,9.869999999999999885e-01,1.199999999999999895e-03,1.604600000000000123e-02,4.812999999999999917e-02,2.955599999999999894e-02,9.949999999999999956e-01,1.382199999999999922e-02,1.740248000000000062e+01,9.880899999999999406e-02,2.000599999999999948e-02
9.499999999999999556e-01,6.795600000000000251e-02,1.093222520000000060e+02,2.207429999999999948e-01,3.071499999999999925e-02,9.939999999999999947e-01,1.971099999999999935e-02,1.604600000000000123e-02,2.607729999999999770e-01,8.552000000000000574e-03,9.949999999999999956e-01,1.328900000000000046e-02,1.811710000000000065e+01,9.870900000000000507e-02,2.000599999999999948e-02
9.529999999999999583e-01,5.226700000000000096e-02,1.179545739999999938e+02,1.919490000000000085e-01,2.324299999999999977e-02,9.949999999999999956e-01,9.288899999999999935e-02,2.281616999999999784e+00,1.493109999999999993e-01,6.324200000000000654e-02,9.949999999999999956e-01,1.271100000000000008e-02,1.873995599999999939e+01,9.861899999999999833e-02,2.028500000000000095e-02
9.499999999999999556e-01,5.951100000000000140e-02,1.108499249999999989e+02,2.009829999999999950e-01,2.781300000000000092e-02,9.919999999999999929e-01,4.710999999999999910e-03,9.287600000000000022e-02,7.441100000000000492e-02,5.763399999999999773e-02,9.949999999999999956e-01,1.344399999999999935e-02,1.740248000000000062e+01,9.857399999999999496e-02,2.000599999999999948e-02
9.689999999999999725e-01,4.077800000000000175e-02,1.137330759999999970e+02,1.202619999999999939e-01,1.776600000000000054e-02,9.949999999999999956e-01,3.780000000000000265e-04,4.361252400000000051e+01,4.984000000000000236e-02,3.788799999999999807e-02,9.929999999999999938e-01,1.444400000000000024e-02,2.248292100000000104e+01,1.017829999999999985e-01,2.671799999999999869e-02
9.639999999999999680e-01,4.795599999999999863e-02,1.100957010000000054e+02,1.452970000000000095e-01,2.458400000000000168e-02,9.919999999999999929e-01,9.110000000000000259e-04,2.540039099999999905e+01,6.629200000000000370e-02,1.611599999999999838e-02,9.939999999999999947e-01,1.460000000000000013e-02,1.882912699999999973e+01,9.986799999999999844e-02,2.673499999999999835e-02
9.509999999999999565e-01,6.322200000000000042e-02,1.163117689999999982e+02,2.195570000000000022e-01,3.071499999999999925e-02,9.939999999999999947e-01,1.757799999999999987e-02,8.172484999999999999e+00,1.478530000000000122e-01,7.929999999999999549e-02,9.949999999999999956e-01,1.271100000000000008e-02,1.920371700000000104e+01,9.895900000000000529e-02,2.028500000000000095e-02
9.539999999999999591e-01,5.991099999999999898e-02,1.092252990000000068e+02,1.941400000000000070e-01,2.815700000000000147e-02,9.949999999999999956e-01,6.111000000000000112e-03,2.540039099999999905e+01,1.086509999999999976e-01,4.025299999999999712e-02,9.939999999999999947e-01,1.426700000000000017e-02,1.949209199999999953e+01,9.995999999999999330e-02,2.669399999999999898e-02
9.639999999999999680e-01,4.626700000000000257e-02,1.157690489999999954e+02,1.469620000000000093e-01,2.524200000000000055e-02,9.929999999999999938e-01,9.779999999999999197e-04,2.540039099999999905e+01,4.885500000000000259e-02,5.614199999999999746e-02,9.939999999999999947e-01,1.382199999999999922e-02,2.006927999999999912e+01,1.001709999999999962e-01,2.671300000000000063e-02
9.709999999999999742e-01,4.057800000000000296e-02,1.095440909999999946e+02,1.119829999999999992e-01,1.653900000000000162e-02,9.979999999999999982e-01,1.393299999999999920e-02,4.650169799999999753e+01,4.872900000000000148e-02,5.576199999999999907e-02,9.929999999999999938e-01,1.575599999999999917e-02,2.107701600000000042e+01,1.013789999999999969e-01,2.670300000000000104e-02
9.569999999999999618e-01,5.724400000000000321e-02,1.129515059999999949e+02,1.954200000000000104e-01,2.782899999999999957e-02,9.949999999999999956e-01,4.421999999999999716e-03,2.540039099999999905e+01,1.611190000000000122e-01,8.540000000000000716e-03,9.939999999999999947e-01,1.426700000000000017e-02,1.861393199999999837e+01,9.954200000000000548e-02,2.668399999999999939e-02
9.609999999999999654e-01,5.062200000000000033e-02,1.129663730000000044e+02,1.769449999999999912e-01,2.203700000000000103e-02,9.949999999999999956e-01,8.206700000000000106e-02,1.736058299999999832e+01,1.203039999999999943e-01,6.999099999999999766e-02,9.949999999999999956e-01,1.411100000000000028e-02,1.809739199999999926e+01,9.885299999999999643e-02,2.674199999999999841e-02
9.629999999999999671e-01,4.415600000000000080e-02,1.133706099999999992e+02,1.331360000000000043e-01,1.667300000000000032e-02,9.939999999999999947e-01,6.184400000000000314e-02,1.736058299999999832e+01,9.763399999999999856e-02,8.300999999999999351e-03,9.949999999999999956e-01,1.437800000000000016e-02,1.785319399999999845e+01,9.890200000000000380e-02,2.671899999999999969e-02
9.659999999999999698e-01,4.144400000000000167e-02,1.174787680000000023e+02,1.348080000000000112e-01,1.896899999999999975e-02,9.939999999999999947e-01,1.667000000000000079e-03,3.473523399999999839e+01,7.381600000000000661e-02,1.411899999999999961e-02,9.939999999999999947e-01,1.420000000000000082e-02,2.056427300000000002e+01,1.007090000000000068e-01,2.673899999999999888e-02
