0.000000000000000000e+00,3.883883883883884058e-01,4.824824824824824887e-01,9.719719719719719375e-01,3.883883883883884058e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.008008008008008494e-01,8.008008008008008494e-01,7.477477477477477708e-01,6.036036036036036556e-01,9.909909909909909720e-01,6.036036036036036556e-01
1.000000000000000000e+00,4.164164164164164128e-01,4.904904904904904828e-01,9.569569569569569278e-01,4.164164164164164128e-01,9.069069069069068956e-01,7.557557557557557093e-01,1.000000000000000000e+00,7.537537537537537524e-01,8.468468468468468568e-01,6.036036036036036556e-01,1.000000000000000000e+00,6.036036036036036556e-01
2.000000000000000000e+00,4.354354354354354473e-01,4.914914914914915167e-01,9.399399399399399613e-01,4.344344344344344133e-01,6.796796796796796825e-01,1.000000000000000000e+00,9.969969969969969537e-01,6.796796796796796825e-01,8.258258258258258655e-01,6.036036036036036556e-01,9.959959959959959752e-01,6.036036036036036556e-01
3.000000000000000000e+00,4.074074074074073848e-01,4.874874874874874919e-01,9.699699699699699806e-01,4.074074074074073848e-01,7.967967967967968246e-01,1.000000000000000000e+00,8.898898898898899290e-01,7.907907907907908429e-01,8.468468468468468568e-01,6.036036036036036556e-01,1.000000000000000000e+00,6.036036036036036556e-01
4.000000000000000000e+00,4.164164164164164128e-01,4.904904904904904828e-01,9.529529529529529031e-01,4.164164164164164128e-01,9.969969969969969537e-01,1.000000000000000000e+00,9.969969969969969537e-01,9.939939939939940183e-01,7.407407407407406996e-01,6.036036036036036556e-01,9.789789789789790087e-01,6.036036036036036556e-01
5.000000000000000000e+00,4.134134134134134220e-01,4.904904904904904828e-01,9.649649649649649774e-01,4.134134134134134220e-01,7.137137137137137266e-01,1.000000000000000000e+00,9.929929929929930399e-01,7.137137137137137266e-01,8.338338338338338041e-01,6.036036036036036556e-01,1.000000000000000000e+00,6.036036036036036556e-01
6.000000000000000000e+00,4.164164164164164128e-01,4.904904904904904828e-01,9.639639639639639990e-01,4.164164164164164128e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.976976976976977385e-01,6.036036036036036556e-01,9.739739739739740054e-01,6.036036036036036556e-01
7.000000000000000000e+00,4.344344344344344133e-01,4.914914914914915167e-01,9.379379379379378934e-01,4.334334334334334349e-01,6.966966966966966490e-01,1.000000000000000000e+00,9.939939939939940183e-01,6.966966966966966490e-01,7.837837837837837718e-01,6.036036036036036556e-01,9.809809809809809655e-01,6.036036036036036556e-01
8.000000000000000000e+00,4.184184184184184252e-01,4.904904904904904828e-01,9.459459459459459429e-01,4.184184184184184252e-01,9.509509509509509462e-01,1.000000000000000000e+00,9.799799799799799871e-01,9.349349349349349581e-01,7.407407407407406996e-01,6.036036036036036556e-01,9.779779779779780302e-01,6.036036036036036556e-01
9.000000000000000000e+00,3.883883883883884058e-01,4.834834834834834671e-01,9.759759759759759623e-01,3.883883883883884058e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.689689689689690022e-01,9.689689689689690022e-01,7.477477477477477708e-01,6.036036036036036556e-01,9.909909909909909720e-01,6.036036036036036556e-01
