9.659999999999999698e-01,1.580670000000000130e-01,0.000000000000000000e+00,3.017850000000000255e-01,3.805900000000000255e-02,9.829999999999999849e-01,1.169779999999999986e-01,1.604600000000000123e-02,4.563450000000000006e-01,1.203999999999999992e-03,9.979999999999999982e-01,7.280000000000000360e-02,7.582938900000000615e+01,1.721119999999999872e-01,9.471999999999999517e-03
9.549999999999999600e-01,1.622000000000000108e-01,0.000000000000000000e+00,3.284900000000000042e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172669999999999962e-01,1.604600000000000123e-02,4.591529999999999778e-01,4.070000000000000267e-04,9.899999999999999911e-01,3.095600000000000088e-02,1.337142700000000062e+01,4.997700000000000059e-02,7.679400000000000115e-02
9.559999999999999609e-01,1.604889999999999928e-01,0.000000000000000000e+00,3.155379999999999852e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.175780000000000020e-01,1.604600000000000123e-02,4.782649999999999957e-01,0.000000000000000000e+00,9.959999999999999964e-01,9.059999999999999998e-02,4.138660699999999792e+01,1.367039999999999922e-01,4.709399999999999697e-02
9.559999999999999609e-01,1.604440000000000033e-01,0.000000000000000000e+00,3.122679999999999900e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.175999999999999962e-01,1.604600000000000123e-02,4.741679999999999784e-01,0.000000000000000000e+00,9.969999999999999973e-01,8.286699999999999622e-02,5.545718899999999962e+01,1.162880000000000025e-01,7.797999999999999376e-02
9.459999999999999520e-01,1.624670000000000003e-01,0.000000000000000000e+00,3.204940000000000011e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.185329999999999995e-01,1.604600000000000123e-02,4.866739999999999955e-01,0.000000000000000000e+00,9.929999999999999938e-01,1.379999999999999977e-02,4.957209300000000241e+01,1.659909999999999997e-01,1.031400000000000025e-02
9.180000000000000382e-01,1.758440000000000003e-01,0.000000000000000000e+00,3.571329999999999782e-01,2.270300000000000096e-02,9.809999999999999831e-01,1.225330000000000030e-01,1.705299999999999871e-02,5.068850000000000300e-01,0.000000000000000000e+00,9.939999999999999947e-01,1.328900000000000046e-02,4.647261900000000168e+01,2.230870000000000075e-01,2.047200000000000061e-02
9.749999999999999778e-01,1.453560000000000130e-01,0.000000000000000000e+00,2.999809999999999977e-01,9.093000000000000388e-03,9.839999999999999858e-01,1.155560000000000059e-01,1.604600000000000123e-02,4.548059999999999881e-01,7.617999999999999772e-03,9.909999999999999920e-01,2.537800000000000125e-02,5.546880600000000072e+01,4.646700000000000136e-02,4.497999999999999915e-02
9.389999999999999458e-01,1.652000000000000135e-01,0.000000000000000000e+00,3.456060000000000243e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.179110000000000019e-01,1.604600000000000123e-02,4.846659999999999857e-01,0.000000000000000000e+00,9.909999999999999920e-01,1.877799999999999955e-02,1.337142700000000062e+01,1.581819999999999893e-01,2.412399999999999961e-02
9.649999999999999689e-01,1.579109999999999958e-01,0.000000000000000000e+00,3.016530000000000045e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172890000000000044e-01,1.705299999999999871e-02,4.568030000000000146e-01,6.825000000000000337e-03,9.829999999999999849e-01,1.524400000000000061e-02,2.061116799999999927e+01,4.936700000000000116e-02,2.676900000000000113e-02
9.050000000000000266e-01,1.779330000000000078e-01,0.000000000000000000e+00,3.607159999999999811e-01,3.007599999999999857e-02,9.809999999999999831e-01,1.227110000000000006e-01,1.604600000000000123e-02,5.079669999999999463e-01,0.000000000000000000e+00,9.919999999999999929e-01,1.902200000000000071e-02,1.252446600000000032e+01,1.235770000000000063e-01,9.722799999999999498e-02
9.609999999999999654e-01,1.614669999999999994e-01,0.000000000000000000e+00,3.263739999999999974e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172220000000000067e-01,1.604600000000000123e-02,4.568639999999999923e-01,3.033999999999999805e-03,9.909999999999999920e-01,2.199999999999999872e-02,4.138660699999999792e+01,7.497199999999999698e-02,2.418199999999999864e-02
9.559999999999999609e-01,1.616670000000000051e-01,0.000000000000000000e+00,3.284850000000000270e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172220000000000067e-01,1.705299999999999871e-02,4.590949999999999753e-01,5.730000000000000501e-04,9.899999999999999911e-01,3.095600000000000088e-02,1.337142700000000062e+01,6.866800000000000681e-02,2.782000000000000098e-02
9.599999999999999645e-01,1.584889999999999910e-01,0.000000000000000000e+00,3.038069999999999937e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172890000000000044e-01,1.604600000000000123e-02,4.583550000000000124e-01,1.685999999999999999e-03,9.929999999999999938e-01,3.568899999999999850e-02,4.647042799999999829e+01,6.609099999999999697e-02,8.192000000000000670e-02
9.539999999999999591e-01,1.602000000000000091e-01,0.000000000000000000e+00,3.143299999999999983e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.175110000000000043e-01,1.705299999999999871e-02,4.768879999999999786e-01,0.000000000000000000e+00,9.949999999999999956e-01,5.624400000000000233e-02,4.957428500000000327e+01,1.682549999999999879e-01,9.686000000000000165e-03
9.519999999999999574e-01,1.606219999999999870e-01,0.000000000000000000e+00,3.165419999999999900e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.175329999999999986e-01,1.604600000000000123e-02,4.794490000000000141e-01,0.000000000000000000e+00,9.959999999999999964e-01,9.102200000000000568e-02,3.189584299999999928e+01,1.572780000000000011e-01,3.712000000000000022e-02
9.569999999999999618e-01,1.584669999999999968e-01,0.000000000000000000e+00,3.044069999999999832e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172440000000000010e-01,1.604600000000000123e-02,4.592229999999999923e-01,5.559999999999999621e-04,9.909999999999999920e-01,2.828900000000000164e-02,2.808827300000000093e+01,7.242300000000000126e-02,3.238100000000000006e-02
9.629999999999999671e-01,1.620000000000000051e-01,0.000000000000000000e+00,3.237579999999999902e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172220000000000067e-01,1.604600000000000123e-02,4.564610000000000056e-01,3.996000000000000420e-03,9.939999999999999947e-01,1.637800000000000020e-02,5.546880600000000072e+01,4.854300000000000281e-02,9.843899999999999872e-02
9.419999999999999485e-01,1.614669999999999994e-01,0.000000000000000000e+00,3.189859999999999918e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.175999999999999962e-01,1.604600000000000123e-02,4.805570000000000119e-01,0.000000000000000000e+00,9.939999999999999947e-01,5.553299999999999903e-02,1.707249999999999879e-01,1.434509999999999952e-01,3.759400000000000241e-02
9.469999999999999529e-01,1.613779999999999937e-01,0.000000000000000000e+00,3.173549999999999982e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.175780000000000020e-01,1.705299999999999871e-02,4.797370000000000245e-01,0.000000000000000000e+00,9.939999999999999947e-01,5.426700000000000274e-02,3.402201399999999865e+01,1.240580000000000016e-01,8.450599999999999778e-02
9.609999999999999654e-01,1.580890000000000073e-01,0.000000000000000000e+00,3.032270000000000243e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172669999999999962e-01,1.604600000000000123e-02,4.573420000000000263e-01,2.817000000000000060e-03,9.919999999999999929e-01,2.848900000000000043e-02,3.879295199999999966e+01,7.243900000000000339e-02,4.532599999999999824e-02
9.569999999999999618e-01,1.584669999999999968e-01,0.000000000000000000e+00,3.044089999999999852e-01,3.805900000000000255e-02,9.819999999999999840e-01,1.172440000000000010e-01,1.604600000000000123e-02,4.592229999999999923e-01,5.559999999999999621e-04,9.909999999999999920e-01,2.828900000000000164e-02,2.808827300000000093e+01,1.010930000000000023e-01,5.834999999999999909e-03
9.609999999999999654e-01,1.626670000000000060e-01,0.000000000000000000e+00,3.293679999999999941e-01,3.805900000000000255e-02,9.809999999999999831e-01,1.173330000000000067e-01,1.705299999999999871e-02,4.637990000000000168e-01,3.600000000000000091e-05,9.939999999999999947e-01,5.073300000000000032e-02,4.957428500000000327e+01,8.988100000000000256e-02,7.842499999999999472e-02
