4.833344129871523509e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999910010946189365e-01,5.480000000000000149e-02,5.170000000000000290e-02,2.837945486444237025e-06,3.629999999999999893e-02,7.789999999999999702e-02,4.929584929969433871e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.062755281281577383e-03,1.099999999999999936e-02,9.419999999999999554e-03,5.847235546213798152e-01,1.000000000000000021e-03,1.000000000000000021e-03,9.313107800750476395e-01,9.867845865444995201e-01,1.882483066500016122e-01,4.822364077726643550e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,7.805541522998209469e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.203990505960670254e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.713998699669164294e-01,5.480000000000000149e-02,5.170000000000000290e-02,2.195426375185005954e-02,3.629999999999999893e-02,7.789999999999999702e-02,4.147248639678087767e-01,1.000000000000000000e+00,3.300000000000000155e-01,7.183056179181157054e-03,1.099999999999999936e-02,9.419999999999999554e-03,1.131882915082896898e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.965986016227109667e-01,6.063337588496727770e-01,9.536561958168322806e-02,7.259030824470591448e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.955293314385101899e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.204401483825083718e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.722716920791111495e-01,5.480000000000000149e-02,5.170000000000000290e-02,5.250082748162704198e-04,3.629999999999999893e-02,7.789999999999999702e-02,4.200299981721097309e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.868716212191786206e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.620662594050866823e-03,1.000000000000000021e-03,1.000000000000000021e-03,6.200552846575336785e-01,8.735759733858101672e-01,1.668062708081468476e-02,4.186300581054357428e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,3.130962181837331770e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.441913849135403547e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999917388167767429e-01,5.480000000000000149e-02,5.170000000000000290e-02,2.688613632959236961e-03,3.629999999999999893e-02,7.789999999999999702e-02,5.436096325673075436e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.558898588772606654e-03,1.099999999999999936e-02,9.419999999999999554e-03,5.906237382626996352e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.113497445153421639e-01,6.457544410914359823e-01,1.421952024586984817e-02,7.118943051685854284e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.670926686413521822e-01,6.959999999999999520e-01,9.409999999999999476e-01
7.421991972278157990e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999611563114285895e-01,5.480000000000000149e-02,5.170000000000000290e-02,9.235830890105168819e-03,3.629999999999999893e-02,7.789999999999999702e-02,9.191928012167320805e-01,1.000000000000000000e+00,3.300000000000000155e-01,2.486473690366016853e-03,1.099999999999999936e-02,9.419999999999999554e-03,4.814573877115947698e-02,1.000000000000000021e-03,1.000000000000000021e-03,6.341130306068289979e-01,7.879258766925936186e-01,1.341100560967198319e-01,3.458345758873264675e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,2.745081163921126999e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.441913849135403547e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999917388167767429e-01,5.480000000000000149e-02,5.170000000000000290e-02,3.006373539801308198e-02,3.629999999999999893e-02,7.789999999999999702e-02,5.436096325673075436e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.558898588772606654e-03,1.099999999999999936e-02,9.419999999999999554e-03,5.906237382626996352e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.113497445153421639e-01,1.229020476161739872e-01,1.421952024586984817e-02,7.118943051685854284e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.670926686413521822e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.105997578226036948e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999617135071429352e-01,5.480000000000000149e-02,5.170000000000000290e-02,8.795346517829753796e-03,3.629999999999999893e-02,7.789999999999999702e-02,5.149555940674485077e-01,1.000000000000000000e+00,3.300000000000000155e-01,5.653942380835117257e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.584105179306121075e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.816671351581228055e-01,8.887085404723474857e-01,2.071599798492318456e-02,2.342908620130971231e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,1.722740836407426479e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.441913849135403547e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999917388167767429e-01,5.480000000000000149e-02,5.170000000000000290e-02,3.006373539801308198e-02,3.629999999999999893e-02,7.789999999999999702e-02,5.436096325673075436e-01,1.000000000000000000e+00,3.300000000000000155e-01,6.967681685222239067e-03,1.099999999999999936e-02,9.419999999999999554e-03,5.906237382626996352e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.113497445153421639e-01,1.229020476161739872e-01,1.421952024586984817e-02,7.118943051685854284e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.670926686413521822e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.203753588818085474e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.690410864752472486e-01,5.480000000000000149e-02,5.170000000000000290e-02,1.656835696842035022e-02,3.629999999999999893e-02,7.789999999999999702e-02,4.152149127731692979e-01,1.000000000000000000e+00,3.300000000000000155e-01,6.085417039956345607e-03,1.099999999999999936e-02,9.419999999999999554e-03,1.151604506291033919e-02,1.000000000000000021e-03,1.000000000000000021e-03,9.917894586088381592e-01,9.885818837735832476e-01,2.267337179507478429e-01,8.668150930928870679e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,5.983571488171730568e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.522310629119501990e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.681480982356574172e-01,5.480000000000000149e-02,5.170000000000000290e-02,1.121166132185879780e-02,3.629999999999999893e-02,7.789999999999999702e-02,4.477440433952619703e-01,1.000000000000000000e+00,3.300000000000000155e-01,6.144704091477578081e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.401720667080918026e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.774355268704410404e-01,5.450145881415042748e-01,5.130125328552442854e-02,8.720754704260145207e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,6.612557532524963033e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.540945019660604376e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.681480982356574172e-01,5.480000000000000149e-02,5.170000000000000290e-02,1.823825075474837590e-03,3.629999999999999893e-02,7.789999999999999702e-02,4.500066062812087542e-01,1.000000000000000000e+00,3.300000000000000155e-01,6.144704091477578081e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.401720667080918026e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.770939962791629796e-01,5.450145881415042748e-01,5.130125328552442854e-02,8.720754704260145207e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,6.612557532524963033e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.522310629119501990e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.681480982356574172e-01,5.480000000000000149e-02,5.170000000000000290e-02,3.932287053654968945e-02,3.629999999999999893e-02,7.789999999999999702e-02,4.477440433952619703e-01,1.000000000000000000e+00,3.300000000000000155e-01,6.949571624153660053e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.401720667080918026e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.774355268704410404e-01,5.450145881415042748e-01,5.130125328552442854e-02,9.792114023536470091e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,6.612557532524963033e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.540945019660604376e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.681480982356574172e-01,5.480000000000000149e-02,5.170000000000000290e-02,7.888246187448559599e-02,3.629999999999999893e-02,7.789999999999999702e-02,4.500066062812087542e-01,1.000000000000000000e+00,3.300000000000000155e-01,6.144704091477578081e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.401720667080918026e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.770939962791629796e-01,5.450145881415042748e-01,5.130125328552442854e-02,7.171644008991225894e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,6.668816401313248932e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.851408560203684939e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.996446070598298483e-01,5.480000000000000149e-02,5.170000000000000290e-02,8.613452154354529766e-03,3.629999999999999893e-02,7.789999999999999702e-02,4.873841032902416770e-01,1.000000000000000000e+00,3.300000000000000155e-01,7.122432810720787100e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.179408955703467932e-01,1.000000000000000021e-03,1.000000000000000021e-03,7.326030877386060514e-01,8.171592233340375655e-01,5.627545610149995575e-02,9.619873466968503761e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.449214572909743204e-01,6.959999999999999520e-01,9.409999999999999476e-01
6.721239953099800157e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.998870884447464080e-01,5.480000000000000149e-02,5.170000000000000290e-02,1.480422764819976436e-02,3.629999999999999893e-02,7.789999999999999702e-02,7.969747275491185778e-01,1.000000000000000000e+00,3.300000000000000155e-01,7.731104941005768894e-05,1.099999999999999936e-02,9.419999999999999554e-03,2.593901868810842906e-02,1.000000000000000021e-03,1.000000000000000021e-03,8.622633309449168060e-01,8.343845551623736423e-01,8.913940192437762311e-02,5.427634308499181826e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,2.408782432838940321e-02,6.959999999999999520e-01,9.409999999999999476e-01
4.540945019660604376e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.681480982356574172e-01,5.480000000000000149e-02,5.170000000000000290e-02,2.821970987790723383e-03,3.629999999999999893e-02,7.789999999999999702e-02,4.500066062812087542e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.934103154794803291e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.401720667080918026e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.770939962791629796e-01,5.450145881415042748e-01,5.130125328552442854e-02,8.720754704260145207e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,6.612557532524963033e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.215985263691307328e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999928955953570009e-01,5.480000000000000149e-02,5.170000000000000290e-02,1.597273852452208397e-05,3.629999999999999893e-02,7.789999999999999702e-02,5.222383565363151181e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.535288118202203400e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.619343480689345638e-02,1.000000000000000021e-03,1.000000000000000021e-03,9.685748686711980193e-01,6.081967634713008053e-01,2.541861315811947200e-04,8.746965172809941791e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,8.676134907889674341e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.014498848548173404e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.771980308806998083e-01,5.480000000000000149e-02,5.170000000000000290e-02,7.020328209261851929e-03,3.629999999999999893e-02,7.789999999999999702e-02,5.087323127036389447e-01,1.000000000000000000e+00,3.300000000000000155e-01,8.444132874832924879e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.341690452749307427e-02,1.000000000000000021e-03,1.000000000000000021e-03,4.132060529790906322e-01,8.564886330443590712e-01,4.120771612684960838e-01,9.594213223259396850e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.126678580066091007e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.817035133340209496e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999706875292938779e-01,5.480000000000000149e-02,5.170000000000000290e-02,3.487997502179028542e-02,3.629999999999999893e-02,7.789999999999999702e-02,4.863569385465479344e-01,1.000000000000000000e+00,3.300000000000000155e-01,8.770592445599413936e-03,1.099999999999999936e-02,9.419999999999999554e-03,6.309428643603206543e-01,1.000000000000000021e-03,1.000000000000000021e-03,4.517309690630922914e-01,5.585859004377025094e-01,9.380430909397592387e-01,5.210181207857551566e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,6.370475510249011819e-01,6.959999999999999520e-01,9.409999999999999476e-01
4.858772150244576871e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999849491861084960e-01,5.480000000000000149e-02,5.170000000000000290e-02,2.648903550477383489e-03,3.629999999999999893e-02,7.789999999999999702e-02,4.814082400847883858e-01,1.000000000000000000e+00,3.300000000000000155e-01,5.814186891783832377e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.356911668638580482e-01,1.000000000000000021e-03,1.000000000000000021e-03,3.206396656181693672e-01,4.496533693621282413e-01,3.574065070234660468e-01,4.144771693304047377e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,8.399513737822617010e-02,6.959999999999999520e-01,9.409999999999999476e-01
5.426422779021260467e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.594527900660826614e-01,5.480000000000000149e-02,5.170000000000000290e-02,1.036042934067493010e-02,3.629999999999999893e-02,7.789999999999999702e-02,5.320388182050173054e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.020264214840778803e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.751543735100150934e-02,1.000000000000000021e-03,1.000000000000000021e-03,9.341817428039588256e-01,4.296711803823761167e-01,4.033115203519574421e-02,4.969929882527372444e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,1.633010082216612147e-01,6.959999999999999520e-01,9.409999999999999476e-01
7.052556623506313072e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.999988832102112646e-01,5.480000000000000149e-02,5.170000000000000290e-02,8.854005446515759992e-03,3.629999999999999893e-02,7.789999999999999702e-02,8.375678490576075053e-01,1.000000000000000000e+00,3.300000000000000155e-01,2.952592470858387413e-04,1.099999999999999936e-02,9.419999999999999554e-03,4.436773501852386663e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.483800827675461509e-01,4.514963670511242255e-01,1.937840730785050924e-02,3.851341194028152781e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,5.583809653321317873e-02,6.959999999999999520e-01,9.409999999999999476e-01
5.652612932376240851e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.594527900660826614e-01,5.480000000000000149e-02,5.170000000000000290e-02,3.612423475611809074e-05,3.629999999999999893e-02,7.789999999999999702e-02,5.467693852919461861e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.020264214840778803e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.200900139274925005e-02,1.000000000000000021e-03,1.000000000000000021e-03,6.347092581330804340e-01,9.520056662037628126e-01,4.228142203050954534e-02,4.960448829095034928e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,1.633010082216612147e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.000251396358861289e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.764160144875136060e-01,5.480000000000000149e-02,5.170000000000000290e-02,2.434992197649071127e-05,3.629999999999999893e-02,7.789999999999999702e-02,5.067254155879878930e-01,1.000000000000000000e+00,3.300000000000000155e-01,4.022528325251913117e-03,1.099999999999999936e-02,9.419999999999999554e-03,3.376896348705427098e-02,1.000000000000000021e-03,1.000000000000000021e-03,7.897409691822797617e-01,8.696384339751459525e-01,3.638834652073016929e-02,9.653128378073309035e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,4.675720878920329726e-01,6.959999999999999520e-01,9.409999999999999476e-01
5.014498848548173404e-01,1.150000000000000050e-01,1.320000000000000062e-01,3.180000000000000188e-02,6.390000000000000124e-01,8.802461515344826015e-01,5.480000000000000149e-02,5.170000000000000290e-02,4.015812219799800437e-03,3.629999999999999893e-02,7.789999999999999702e-02,5.048576511048733506e-01,1.000000000000000000e+00,3.300000000000000155e-01,5.648725027392138311e-03,1.099999999999999936e-02,9.419999999999999554e-03,2.618127955108866950e-02,1.000000000000000021e-03,1.000000000000000021e-03,3.403665312140981003e-01,9.829237615659638383e-01,9.380032213099666338e-03,4.055611401164367913e-01,1.329999999999999932e-02,4.929999999999999938e-01,4.179999999999999827e-01,2.604098128340343044e-02,6.959999999999999520e-01,9.409999999999999476e-01
