0.000000000000000000e+00,5.257315842583248910e-01,8.082744702320887598e-01,9.132189707366297204e-01
1.000000000000000000e+00,5.428859737638748184e-01,8.102926337033299342e-01,8.072653884964682280e-01
2.000000000000000000e+00,5.348133198789102316e-01,8.102926337033299342e-01,8.395560040363269083e-01
3.000000000000000000e+00,5.600403632694248568e-01,8.133198789101917514e-01,6.609485368314833575e-01
4.000000000000000000e+00,5.509586276488395162e-01,8.092835519677094025e-01,7.850655903128153090e-01
5.000000000000000000e+00,5.408678102926337550e-01,8.113017154389505770e-01,6.205852674066599795e-01
6.000000000000000000e+00,5.196770938446013677e-01,8.072653884964682280e-01,9.455095862764884007e-01
7.000000000000000000e+00,3.773965691220989016e-01,7.961654894046418240e-01,6.922300706357215061e-01
8.000000000000000000e+00,4.177598385469222797e-01,8.002018163471240619e-01,9.303733602421796478e-01
9.000000000000000000e+00,4.268415741675075648e-01,7.981836528758829985e-01,6.770938446014127532e-01
1.000000000000000000e+01,4.238143289606458031e-01,8.042381432896064108e-01,6.670030272452068809e-01
1.100000000000000000e+01,4.288597376387487392e-01,7.981836528758829985e-01,6.781029263370332849e-01
1.200000000000000000e+01,4.288597376387487392e-01,7.981836528758829985e-01,6.770938446014127532e-01
1.300000000000000000e+01,3.763874873864783144e-01,7.961654894046418240e-01,6.922300706357215061e-01
1.400000000000000000e+01,5.277497477295660655e-01,8.082744702320887598e-01,9.122098890010090777e-01
1.500000000000000000e+01,4.288597376387487392e-01,7.981836528758829985e-01,6.589303733602421831e-01
1.600000000000000000e+01,3.763874873864783144e-01,7.961654894046418240e-01,6.922300706357215061e-01
1.700000000000000000e+01,5.408678102926337550e-01,8.113017154389505770e-01,7.547931382441978032e-01
1.800000000000000000e+01,5.590312815338042141e-01,8.143289606458122831e-01,6.720484359233097615e-01
1.900000000000000000e+01,5.640766902119072057e-01,8.143289606458122831e-01,7.669021190716448499e-01
2.000000000000000000e+01,5.469223007063571673e-01,8.092835519677094025e-01,8.113017154389505770e-01
2.100000000000000000e+01,3.773965691220989016e-01,7.961654894046418240e-01,7.053481331987890846e-01
2.200000000000000000e+01,3.763874873864783144e-01,7.961654894046418240e-01,6.720484359233097615e-01
2.300000000000000000e+01,4.197780020181634542e-01,8.002018163471240619e-01,8.274470232088799726e-01
2.400000000000000000e+01,5.515151515151515138e-01,8.141414141414141659e-01,6.969696969696970168e-01
2.500000000000000000e+01,5.474747474747474474e-01,8.101010101010100994e-01,7.575757575757575690e-01
2.600000000000000000e+01,4.165824064711829977e-01,7.997977755308391945e-01,9.848331648129423632e-01
2.700000000000000000e+01,5.465587044534413463e-01,8.107287449392712730e-01,6.963562753036437458e-01
2.800000000000000000e+01,3.768996960486322156e-01,7.963525835866261948e-01,6.838905775075987403e-01
2.900000000000000000e+01,3.772819472616633085e-01,7.971602434077078581e-01,7.068965517241379004e-01
3.000000000000000000e+01,3.762677484787018134e-01,7.971602434077078581e-01,6.937119675456389079e-01
