0.00E+00,5.26E-01,8.63E-01,1.00E+00,5.26E-01,8.08E-01,1.00E+00,9.82E-01,8.08E-01,9.82E-01,9.46E-01,9.53E-01,9.13E-01
1.00E+00,5.43E-01,8.81E-01,1.00E+00,5.43E-01,8.10E-01,1.00E+00,9.83E-01,8.10E-01,9.96E-01,8.15E-01,8.43E-01,8.07E-01
2.00E+00,5.35E-01,8.68E-01,1.00E+00,5.35E-01,8.10E-01,1.00E+00,9.82E-01,8.10E-01,9.87E-01,9.05E-01,8.80E-01,8.40E-01
3.00E+00,5.60E-01,8.97E-01,1.00E+00,5.60E-01,8.13E-01,1.00E+00,9.82E-01,8.13E-01,9.80E-01,7.84E-01,6.62E-01,6.61E-01
4.00E+00,5.51E-01,8.91E-01,1.00E+00,5.51E-01,8.09E-01,1.00E+00,9.82E-01,8.09E-01,9.83E-01,8.39E-01,7.90E-01,7.85E-01
5.00E+00,5.41E-01,8.72E-01,1.00E+00,5.41E-01,8.11E-01,1.00E+00,9.82E-01,8.11E-01,9.84E-01,9.04E-01,6.21E-01,6.21E-01
6.00E+00,5.20E-01,8.57E-01,1.00E+00,5.20E-01,8.07E-01,1.00E+00,9.82E-01,8.07E-01,9.86E-01,9.49E-01,9.99E-01,9.46E-01
7.00E+00,3.77E-01,6.94E-01,1.00E+00,3.77E-01,7.96E-01,1.00E+00,1.00E+00,7.96E-01,1.00E+00,6.92E-01,9.91E-01,6.92E-01
8.00E+00,4.18E-01,7.39E-01,1.00E+00,4.18E-01,8.00E-01,1.00E+00,1.00E+00,8.00E-01,9.99E-01,9.95E-01,9.31E-01,9.30E-01
9.00E+00,4.27E-01,7.43E-01,1.00E+00,4.27E-01,7.98E-01,1.00E+00,1.00E+00,7.98E-01,1.00E+00,6.77E-01,9.82E-01,6.77E-01
1.00E+01,4.24E-01,7.38E-01,1.00E+00,4.24E-01,8.04E-01,1.00E+00,1.00E+00,8.04E-01,9.97E-01,9.89E-01,6.67E-01,6.67E-01
1.10E+01,4.29E-01,7.43E-01,1.00E+00,4.29E-01,7.98E-01,1.00E+00,1.00E+00,7.98E-01,1.00E+00,6.78E-01,9.61E-01,6.78E-01
1.20E+01,4.29E-01,7.43E-01,1.00E+00,4.29E-01,7.98E-01,1.00E+00,1.00E+00,7.98E-01,1.00E+00,6.78E-01,9.07E-01,6.77E-01
1.30E+01,3.76E-01,6.94E-01,1.00E+00,3.76E-01,7.96E-01,1.00E+00,1.00E+00,7.96E-01,1.00E+00,6.92E-01,9.92E-01,6.92E-01
1.40E+01,5.28E-01,8.64E-01,1.00E+00,5.28E-01,8.08E-01,1.00E+00,9.82E-01,8.08E-01,9.14E-01,1.00E+00,9.91E-01,9.12E-01
1.50E+01,4.29E-01,7.43E-01,1.00E+00,4.29E-01,7.98E-01,1.00E+00,1.00E+00,7.98E-01,1.00E+00,6.78E-01,7.96E-01,6.59E-01
1.60E+01,3.76E-01,6.94E-01,1.00E+00,3.76E-01,7.96E-01,1.00E+00,1.00E+00,7.96E-01,1.00E+00,6.92E-01,9.63E-01,6.92E-01
1.70E+01,5.41E-01,8.68E-01,1.00E+00,5.41E-01,8.11E-01,1.00E+00,9.83E-01,8.11E-01,7.61E-01,1.00E+00,9.28E-01,7.55E-01
1.80E+01,5.59E-01,8.92E-01,1.00E+00,5.59E-01,8.14E-01,1.00E+00,9.82E-01,8.14E-01,9.72E-01,8.55E-01,6.72E-01,6.72E-01
1.90E+01,5.64E-01,9.09E-01,1.00E+00,5.64E-01,8.14E-01,1.00E+00,9.82E-01,8.14E-01,7.70E-01,9.92E-01,9.52E-01,7.67E-01
2.00E+01,5.47E-01,8.83E-01,1.00E+00,5.47E-01,8.09E-01,1.00E+00,9.83E-01,8.09E-01,9.93E-01,8.15E-01,9.64E-01,8.11E-01
2.10E+01,3.77E-01,7.00E-01,1.00E+00,3.77E-01,7.96E-01,1.00E+00,1.00E+00,7.96E-01,1.00E+00,7.05E-01,9.28E-01,7.05E-01
2.20E+01,3.76E-01,6.95E-01,1.00E+00,3.76E-01,7.96E-01,1.00E+00,1.00E+00,7.96E-01,1.00E+00,6.93E-01,8.32E-01,6.72E-01
2.30E+01,4.20E-01,7.39E-01,1.00E+00,4.20E-01,8.00E-01,1.00E+00,1.00E+00,8.00E-01,9.99E-01,9.95E-01,8.28E-01,8.27E-01
2.40E+01,5.52E-01,8.88E-01,1.00E+00,5.52E-01,8.14E-01,1.00E+00,9.82E-01,8.14E-01,8.78E-01,1.00E+00,7.03E-01,6.97E-01
2.50E+01,5.47E-01,8.86E-01,1.00E+00,5.47E-01,8.10E-01,1.00E+00,9.83E-01,8.10E-01,9.93E-01,8.15E-01,7.66E-01,7.58E-01
2.60E+01,4.17E-01,7.38E-01,1.00E+00,4.17E-01,8.00E-01,1.00E+00,1.00E+00,8.00E-01,9.99E-01,9.95E-01,9.90E-01,9.85E-01
2.70E+01,5.47E-01,8.79E-01,1.00E+00,5.47E-01,8.11E-01,1.00E+00,9.83E-01,8.11E-01,9.21E-01,1.00E+00,6.97E-01,6.96E-01
2.80E+01,3.77E-01,7.01E-01,1.00E+00,3.77E-01,7.96E-01,1.00E+00,1.00E+00,7.96E-01,1.00E+00,7.06E-01,8.33E-01,6.84E-01
2.90E+01,3.77E-01,7.02E-01,1.00E+00,3.77E-01,7.97E-01,1.00E+00,1.00E+00,7.97E-01,1.00E+00,7.07E-01,9.68E-01,7.07E-01
