0.000000000000000000e+00,4.524524524524524693e-01,1.000000000000000000e+00,9.099099099099099419e-01
1.000000000000000000e+00,4.604604604604604634e-01,7.637637637637637589e-01,9.109109109109109204e-01
2.000000000000000000e+00,4.394394394394394165e-01,6.166166166166165974e-01,9.239239239239239732e-01
3.000000000000000000e+00,4.634634634634634542e-01,6.626626626626627159e-01,9.269269269269269085e-01
4.000000000000000000e+00,3.973973973973973783e-01,8.468468468468468568e-01,9.339339339339339796e-01
5.000000000000000000e+00,4.384384384384384381e-01,6.156156156156156189e-01,9.299299299299299548e-01
6.000000000000000000e+00,4.224224224224224500e-01,7.837837837837837718e-01,9.299299299299299548e-01
7.000000000000000000e+00,4.394394394394394165e-01,9.979979979979980431e-01,9.029029029029028708e-01
8.000000000000000000e+00,4.504504504504504570e-01,8.958958958958959107e-01,9.149149149149149451e-01
9.000000000000000000e+00,3.983983983983984123e-01,8.278278278278278224e-01,9.309309309309309333e-01
1.000000000000000000e+01,3.983983983983984123e-01,9.929929929929930399e-01,9.169169169169169020e-01
1.100000000000000000e+01,4.484484484484484446e-01,9.039039039039038492e-01,9.139139139139139667e-01
1.200000000000000000e+01,4.564564564564564386e-01,7.977977977977978030e-01,9.029029029029028708e-01
1.300000000000000000e+01,3.963963963963963999e-01,1.000000000000000000e+00,9.169169169169169020e-01
1.400000000000000000e+01,4.384384384384384381e-01,6.166166166166165974e-01,9.239239239239239732e-01
1.500000000000000000e+01,4.644644644644644882e-01,6.646646646646646728e-01,9.209209209209209268e-01
1.600000000000000000e+01,4.434434434434434413e-01,1.000000000000000000e+00,9.109109109109109204e-01
1.700000000000000000e+01,4.374374374374374597e-01,8.468468468468468568e-01,9.239239239239239732e-01
1.800000000000000000e+01,4.384384384384384381e-01,6.166166166166165974e-01,9.239239239239239732e-01
1.900000000000000000e+01,4.394394394394394165e-01,6.166166166166165974e-01,9.239239239239239732e-01
2.000000000000000000e+01,4.814814814814814548e-01,5.565565565565565587e-01,9.249249249249249516e-01
2.100000000000000000e+01,4.534534534534534478e-01,7.207207207207206867e-01,9.229229229229228837e-01
2.200000000000000000e+01,3.973973973973973783e-01,7.557557557557557093e-01,9.169169169169169020e-01
2.300000000000000000e+01,4.664664664664664451e-01,6.196196196196196437e-01,9.289289289289289764e-01
2.400000000000000000e+01,4.534534534534534478e-01,7.927927927927927998e-01,9.189189189189189699e-01
2.500000000000000000e+01,4.224224224224224500e-01,8.148148148148147696e-01,9.299299299299299548e-01
2.600000000000000000e+01,3.973973973973973783e-01,9.709709709709709591e-01,9.169169169169169020e-01
2.700000000000000000e+01,4.124124124124123880e-01,6.906906906906906674e-01,9.299299299299299548e-01
2.800000000000000000e+01,4.224224224224224500e-01,8.128128128128128127e-01,9.299299299299299548e-01
2.900000000000000000e+01,3.983983983983984123e-01,8.678678678678678482e-01,9.309309309309309333e-01
